Course code,Academic Year,Year,Season,Antal bestået,Antal tilmeldte,Eksamensgennemsnit,Fremmødte,Engelsk titel,Undervisningssprog,Point( ECTS ),Kursustype,Evalueringsform,Hjælpemidler,Bedømmelsesform,Institut,Mulighed for GRØN DYST deltagelse,Ekstern samarbejdsinstitution,forudsætninger,WMA
30754,2019-2020,2020,Summer,17,18,9.3,17,Climate change - physics and observations,Engelsk,5,Kandidat,Mundtlig eksamen,Tilladt,ekstern censur,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.046195634651964
30754,2020-2021,2021,Summer,21,23,9.0,21,Climate change - physics and observations,Engelsk,5,Kandidat,Mundtlig eksamen,Tilladt,ekstern censur,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.046023812786675
30755,2021-2022,2022,Summer,12,13,8.3,12,Climate change - physics and observations,Engelsk,5,Kandidat,Mundtlig eksamen,Tilladt,ekstern censur,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.045862291381116
30755,2022-2023,2022,Winter,28,30,7.6,28,Climate change - physics and observations,Engelsk,5,Kandidat,Mundtlig eksamen,Tilladt,ekstern censur,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.04583770097889
30755,2023-2024,2023,Winter,33,34,7.9,33,Climate change - physics and observations,Engelsk,5,Kandidat,Mundtlig eksamen,Tilladt,ekstern censur,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.04593838212759
30757,2023-2024,2024,Summer,5,5,9.8,5,Atmospheric plasmas,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.045977234040837
30760,2020-2021,2021,Summer,24,28,10.1,24,Inverse Problems and Machine Learning in Earth and Space Physics,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.045906479927714
30760,2021-2022,2022,Summer,21,23,9.3,22,Inverse Problems and Machine Learning in Earth and Space Physics,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.045508682460783
30760,2022-2023,2023,Summer,16,16,9.0,16,Inverse Problems and Machine Learning in Earth and Space Physics,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.045285942569366
30760,2023-2024,2024,Summer,20,21,10.6,20,Inverse Problems and Machine Learning in Earth and Space Physics,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.045162644281216
30786,2017-2018,2018,Summer,10,12,7.9,11,Scientific Instrumentation for X- and Gamma-Ray Astronomy,Engelsk,10,Kandidat,Anden,Tilladt,ekstern censur,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.044750141277145
30787,2021-2022,2022,Summer,13,13,10.0,13,Scientific Instrumentation for X- and Gamma-Ray Astronomy,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.044762996633269
30787,2022-2023,2023,Summer,14,15,10.8,14,Scientific Instrumentation for X- and Gamma-Ray Astronomy,Engelsk,5,Kandidat,Mundtlig eksamen,Tilladt,intern bedømmelse,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.044557757214605
30788,2021-2022,2022,Summer,11,11,10.6,11,Laboratory course for scientific instrumentation for X-ray and gamma astronomy,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.044246236837004
30790,2017-2018,2017,Winter,5,8,7.7,6,Observational X-ray Astrophysics,Engelsk,5,Kandidat,Mundtlig eksamen,Ikke tilladt,ekstern censur,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.044019188990559
30790,2018-2019,2018,Winter,14,17,6.3,15,Observational X-ray Astrophysics,Engelsk,5,Kandidat,Mundtlig eksamen,Ikke tilladt,ekstern censur,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.044035859952348
30790,2019-2020,2019,Winter,12,13,10.7,13,Observational X-ray Astrophysics,Engelsk,5,Kandidat,Mundtlig eksamen,Ikke tilladt,ekstern censur,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.044247172859452
30790,2020-2021,2020,Winter,8,8,7.4,8,Observational X-ray Astrophysics,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.043968268073385
30790,2021-2022,2021,Winter,10,12,8.9,11,Observational X-ray Astrophysics,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.044009888591765
30790,2022-2023,2022,Winter,13,15,7.3,15,Observational X-ray Astrophysics,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.0439338116476
30790,2023-2024,2023,Winter,16,19,9.8,19,Observational X-ray Astrophysics,Engelsk,5,Kandidat,Anden,Tilladt,ekstern censur,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.044023983256972
30794,2019-2020,2020,Summer,11,11,8.5,11,Astrophysical Data Analysis,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.043754343995992
30794,2020-2021,2021,Summer,10,15,9.0,15,Astrophysical Data Analysis,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.043713779976239
30794,2021-2022,2022,Summer,14,16,8.3,15,Astrophysical Data Analyses,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.043597827141333
30794,2022-2023,2023,Summer,11,13,6.8,12,Astrophysical Data Analysis,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.043566733768282
30794,2023-2024,2024,Summer,11,12,8.2,12,Astrophysical Data Analysis,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.043687389332234
30857,2022-2023,2023,Summer,27,27,11.2,27,Extreme Climate and Physical Nature,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.043672221817918
30857,2023-2024,2024,Summer,34,34,10.0,34,Extreme Climate and Physical Nature,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,30 Institut for Rumforskning og -teknologi,Ikke oplyst,Ja,Ja,8.042982966952978
33103,2018-2019,2018,Winter,6,7,8.0,6,Mucosal immunology,Engelsk,10,Kandidat,Anden,Ikke tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Ja,8.04244466377581
33206,2017-2018,2017,Winter,5,7,9.0,6,Transport in Nanostructures,Engelsk,10,Kandidat,Anden,Tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Ja,8.04244672416304
33206,2018-2019,2018,Winter,6,7,8.5,6,Transport in nanostructures,Engelsk,10,Kandidat,Anden,Tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Ja,8.042400239489952
33236,2017-2018,2018,Summer,7,8,6.3,7,LabChip-1: Bio/chemical microsystems on chips,Engelsk,5,Bachelor,Anden,Ikke tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Nej,8.042378024111985
33250,2017-2018,2018,Summer,20,26,5.0,24,Semiconductor Technology,Engelsk,5,Kandidat,Mundtlig eksamen,Tilladt,ekstern censur,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Ja,8.04247671605318
33250,2018-2019,2019,Summer,9,15,7.0,10,Semiconductor technology,Engelsk,5,Kandidat,Mundtlig eksamen,Tilladt,ekstern censur,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Ja,8.043067684264198
33253,2017-2018,2018,Summer,9,9,10.8,9,Micro 1: Solid-state Electronics & Microtechnology,Engelsk,10,Bachelor,Anden,Tilladt,ekstern censur,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Ja,8.043152109689274
33253,2018-2019,2019,Summer,7,7,8.9,7,Micro 1: Solid-state electronics & microtechnology,Engelsk,10,Bachelor,Anden,Tilladt,ekstern censur,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Ja,8.042951270843453
33255,2017-2018,2017,Winter,75,85,6.4,84,Fabrication of Micro- and Nano Structures,Engelsk,5,Bachelor,Anden,Tilladt,ekstern censur,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Ja,8.042902706159488
33255,2018-2019,2018,Winter,50,63,6.4,56,Fabrication of micro- and nano structures,Engelsk,5,Bachelor,Anden,Tilladt,ekstern censur,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Nej,8.044020607700347
33255,2018-2019,2019,Summer,4,6,3.3,6,Fabrication of micro- and nano structures,Engelsk,5,Bachelor,Anden,Tilladt,ekstern censur,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Nej,8.044766720964724
33257,2017-2018,2018,Summer,22,26,8.5,25,Visualisation of Micro and Nano Structures,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,33 Institut for Mikro- og Nanoteknologi,Måske,Ja,Ja,8.044997447056822
33257,2018-2019,2019,Summer,16,17,8.0,17,Visualisation of micro and nano structures,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,33 Institut for Mikro- og Nanoteknologi,Måske,Ja,Ja,8.044905238241922
33270,2018-2019,2019,Summer,91,93,10.1,91,Design-build 4: Autonomous devices for controlling and studying living systems,Engelsk,5,Bachelor,Anden,Tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Ja,Ja,Ja,8.044911427297418
33281,2017-2018,2018,Summer,55,59,8.2,55,Biomaterials,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Ja,8.043394129196619
33281,2018-2019,2019,Summer,49,55,8.0,49,Biomaterials,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Ja,8.043324215293957
33321,2017-2018,2017,Winter,21,23,9.0,22,Nano-2: Nanosystems Engineering,Engelsk,10,Kandidat,Anden,Ikke tilladt,ekstern censur,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Ja,8.043341453511978
33321,2018-2019,2018,Winter,10,12,8.2,10,Nano-2: Nanosystems engineering,Engelsk,10,Kandidat,Anden,Ikke tilladt,ekstern censur,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Ja,8.043170521733481
33323,2017-2018,2018,Summer,32,34,7.0,32,Nano-1: Introduction to nanotechnology,Engelsk,5,Bachelor,Anden,Ikke tilladt,ekstern censur,33 Institut for Mikro- og Nanoteknologi,Ja,Ja,Nej,8.043157783589727
33323,2018-2019,2019,Summer,17,17,7.2,17,Nano-1: Introduction to nanotechnology,Engelsk,5,Bachelor,Anden,Ikke tilladt,ekstern censur,33 Institut for Mikro- og Nanoteknologi,Ja,Ja,Nej,8.043428984612385
33336,2017-2018,2017,Winter,9,9,9.8,9,LabChip-2: Physics of Lab-on-chip systems,Engelsk,5,Kandidat,Anden,Ikke tilladt,ekstern censur,33 Institut for Mikro- og Nanoteknologi,Måske,Ja,Ja,8.043545490740968
33336,2018-2019,2018,Winter,14,16,9.8,14,LabChip-2: Physics of Lab-on-chip systems,Engelsk,5,Kandidat,Anden,Ikke tilladt,ekstern censur,33 Institut for Mikro- og Nanoteknologi,Måske,Ja,Ja,8.043417032341948
33355,2017-2018,2017,Winter,11,11,9.5,11,MicroElectroMechanical Systems (MEMS),Engelsk,10,Kandidat,Anden,Ikke tilladt,ekstern censur,33 Institut for Mikro- og Nanoteknologi,Måske,Ja,Ja,8.043217170814168
33355,2018-2019,2018,Winter,7,7,10.6,7,Microelectromechanical systems (MEMS),Engelsk,10,Kandidat,Anden,Ikke tilladt,ekstern censur,33 Institut for Mikro- og Nanoteknologi,Måske,Ja,Nej,8.043086926484335
33483,2017-2018,2018,Summer,7,7,8.7,7,The Biocompatibility of Materials,Engelsk,5,Bachelor,Anden,Tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Nej,8.04294144422408
33483,2018-2019,2019,Summer,7,8,9.1,7,The biocompatibility of materials,Engelsk,5,Bachelor,Anden,Tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Nej,8.042904057030915
33525,2017-2018,2017,Winter,17,18,11.2,17,Experimental project in Physics and Nanotechnology,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Måske,Ja,Nej,8.042843903945894
33525,2017-2018,2018,Summer,12,12,11.0,12,Experimental project in Physics and Nanotechnology,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Måske,Ja,Nej,8.042407538395247
33525,2018-2019,2018,Winter,16,19,10.4,17,Experimental project in physics and nanotechnology,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Måske,Ja,Nej,8.042118957596458
33525,2018-2019,2019,Summer,11,14,10.2,11,Experimental project in physics and nanotechnology,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Måske,Ja,Nej,8.041792986793313
33526,2017-2018,2018,Summer,6,7,11.7,6,Experimental project in Physics and Nanotechnology,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Måske,Ja,Nej,8.041599908911246
33526,2018-2019,2019,Summer,5,5,11.0,5,Experimental project in physics and anotechnology,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Måske,Ja,Nej,8.041421379248646
33527,2017-2018,2018,Summer,4,5,9.2,4,Experimental project in Physics and Nanotechnology,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Måske,Ja,Nej,8.041301059001515
33529,2017-2018,2017,Winter,9,10,10.6,9,Experimental project in Physics and Nanotechnology,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Måske,Ja,Nej,8.041263359958355
33529,2018-2019,2018,Winter,6,6,11.0,6,Experimental project in physics and nanotechnology,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Måske,Ja,Nej,8.041076033286426
33690,2018-2019,2018,Winter,69,70,10.0,69,Module 1: From idea to project plan in biotech and pharmaceutical research,Engelsk,5,Kandidat,Mundtlig eksamen,Ikke tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Måske,Ja,Nej,8.04093160981721
33901,2017-2018,2017,Winter,19,20,9.1,19,Micro- and Nanotechnology in Diagnostics and Pharmaceutical Development,Engelsk,5,Kandidat,Anden,Ikke tilladt,ekstern censur,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Ja,8.03983135001384
33901,2018-2019,2018,Winter,21,23,8.6,21,Micro- and nanotechnology in diagnostics and pharmaceutical development,Engelsk,5,Kandidat,Anden,Ikke tilladt,ekstern censur,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Ja,8.039667369483634
33902,2017-2018,2018,Summer,63,65,8.2,63,Drug delivery,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Ja,8.039571561171817
33902,2018-2019,2019,Summer,79,84,9.1,79,Drug delivery,Engelsk,5,Kandidat,Anden,Tilladt,intern bedømmelse,33 Institut for Mikro- og Nanoteknologi,Ikke oplyst,Ja,Ja,8.039489226508087
34020,2017-2018,2018,Summer,56,71,5.8,60,Optics and Photonics,Engelsk,5,Bachelor,Skriftlig eksamen,Tilladt,ekstern censur,34 Institut for Fotonik,Ikke oplyst,Ja,Ja,8.038806286478204
34020,2018-2019,2019,Summer,52,64,4.9,60,Optics and photonics,Engelsk,5,Bachelor,Skriftlig eksamen,Tilladt,ekstern censur,34 Institut for Fotonik,Ikke oplyst,Ja,Ja,8.03990180726822
34020,2019-2020,2020,Summer,68,83,6.1,76,Optics and photonics,Engelsk,5,Bachelor,Skriftlig eksamen,Tilladt,ekstern censur,34 Institut for Fotonik,Ikke oplyst,Ja,Ja,8.04143901563367
34020,2020-2021,2021,Summer,48,58,6.3,51,Optics and photonics,Engelsk,5,Bachelor,Skriftlig eksamen,Tilladt,ekstern censur,34 Institut for Fotonik,Ikke oplyst,Ja,Ja,8.042643696930114
34020,2021-2022,2022,Summer,55,59,6.9,56,Optics and photonics,Engelsk,5,Bachelor,Skriftlig eksamen,Tilladt,ekstern censur,34 Institut for Fotonik,Ikke oplyst,Ja,Ja,8.04336962647739
34020,2022-2023,2023,Summer,61,69,6.8,65,Optics and photonics,Engelsk,5,Bachelor,Skriftlig eksamen,Tilladt,ekstern censur,34 Institut for Elektroteknologi og Fotonik,Ikke oplyst,Ja,Ja,8.043892852181447
34020,2023-2024,2024,Summer,33,40,6.7,38,Optics and photonics,Engelsk,5,Bachelor,Skriftlig eksamen,Tilladt,ekstern censur,34 Institut for Elektroteknologi og Fotonik,Ikke oplyst,Ja,Ja,8.044553913071917
34021,2017-2018,2018,Summer,14,15,6.6,14,Introduction to Optics and Photonics,Dansk,5,Bachelor,Skriftlig eksamen,Tilladt,ekstern censur,34 Institut for Fotonik,Måske,Ja,Ja,8.04497178375726
34021,2018-2019,2018,Winter,8,8,9.4,8,Introduction to optics and photonics,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,34 Institut for Fotonik,Måske,Ja,Ja,8.04513725297736
34021,2018-2019,2019,Summer,4,4,9.0,4,Introduction to optics and photonics,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,34 Institut for Fotonik,Måske,Ja,Ja,8.045048589751982
34021,2019-2020,2019,Winter,8,9,9.0,8,Introduction to optics and photonics,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,34 Institut for Fotonik,Måske,Ja,Ja,8.045017342364453
34021,2019-2020,2020,Summer,12,12,8.3,12,Introduction to optics and photonics,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,34 Institut for Fotonik,Måske,Ja,Ja,8.044954841454238
34021,2020-2021,2020,Winter,13,13,8.9,13,Introduction to optics and photonics,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,34 Institut for Fotonik,Måske,Ja,Ja,8.044929801021079
34021,2020-2021,2021,Summer,15,15,9.9,15,Introduction to optics and photonics,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,34 Institut for Fotonik,Måske,Ja,Ja,8.044838844293887
34021,2021-2022,2021,Winter,32,33,9.7,32,Introduction to optics and photonics,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,34 Institut for Fotonik,Måske,Ja,Ja,8.044611116566829
34021,2021-2022,2022,Summer,11,12,9.0,11,Introduction to optics and photonics,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,34 Institut for Fotonik,Måske,Ja,Ja,8.044177499099574
34021,2022-2023,2022,Winter,28,29,10.3,28,Introduction to optics and photonics,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,34 Institut for Elektroteknologi og Fotonik,Måske,Ja,Ja,8.044091426326004
34021,2022-2023,2023,Summer,25,26,10.4,25,Introduction to optics and photonics,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,34 Institut for Elektroteknologi og Fotonik,Måske,Ja,Ja,8.043574206755375
34021,2023-2024,2023,Winter,30,31,8.2,31,Introduction to optics and photonics,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,34 Institut for Elektroteknologi og Fotonik,Måske,Ja,Ja,8.04309172809173
34021,2023-2024,2024,Summer,15,16,8.6,16,Introduction to optics and photonics,Dansk,5,Bachelor,Anden,Tilladt,ekstern censur,34 Institut for Elektroteknologi og Fotonik,Måske,Ja,Ja,8.043051880493822
34022,2020-2021,2020,Winter,5,5,7.4,5,Optical properties of materials,Engelsk,5,Bachelor,Anden,Ikke tilladt,ekstern censur,34 Institut for Fotonik,Måske,Ja,Ja,8.042978869835238
34024,2023-2024,2023,Winter,8,8,9.5,8,Optical properties of materials,Engelsk,5,Bachelor,Anden,Ikke tilladt,intern bedømmelse,34 Institut for Elektroteknologi og Fotonik,Måske,Ja,Ja,8.043005211064502
34029,2017-2018,2017,Winter,57,57,10.6,57,Physics Project,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,34 Institut for Fotonik,Måske,Ja,Ja,8.042909701737138
34029,2018-2019,2018,Winter,49,52,10.3,49,Physics project (Physics and nanotechnology),Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,34 Institut for Fotonik,Måske,Ja,Ja,8.041714829115536
34029,2019-2020,2019,Winter,47,48,10.0,47,Physics project,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,34 Institut for Fotonik,Måske,Ja,Ja,8.040807321993869
34029,2020-2021,2020,Winter,43,46,10.2,43,Physics project,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,34 Institut for Fotonik,Måske,Ja,Ja,8.0400518513049
34029,2021-2022,2021,Winter,51,54,10.8,51,Physics project,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,34 Institut for Fotonik,Måske,Ja,Ja,8.03928958340173
34029,2022-2023,2022,Winter,51,52,10.2,51,Physics project,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,34 Institut for Elektroteknologi og Fotonik,Måske,Ja,Ja,8.038133554473577
34029,2023-2024,2023,Winter,29,31,10.8,29,Physics project,Dansk,10,Bachelor,Anden,Tilladt,intern bedømmelse,34 Institut for Elektroteknologi og Fotonik,Måske,Ja,Ja,8.037227908199311
34031,2017-2018,2018,Summer,35,38,6.6,37,Applied Mathematics for Physicists,Engelsk,5,Bachelor,Anden,Tilladt,ekstern censur,34 Institut for Fotonik,Ikke oplyst,Ja,Ja,8.036569635125257
34031,2018-2019,2019,Summer,17,20,6.6,18,Applied mathematics for physicists,Engelsk,5,Bachelor,Anden,Tilladt,ekstern censur,34 Institut for Fotonik,Ikke oplyst,Ja,Ja,8.037006476215527
34031,2019-2020,2020,Summer,25,28,7.7,27,Applied mathematics for physicists,Engelsk,5,Bachelor,Anden,Tilladt,ekstern censur,34 Institut for Fotonik,Ikke oplyst,Ja,Ja,8.037219089578988
34031,2020-2021,2021,Summer,35,44,6.2,41,Applied mathematics for physicists,Engelsk,5,Bachelor,Anden,Tilladt,ekstern censur,34 Institut for Fotonik,Ikke oplyst,Ja,Ja,8.037293946444578
34031,2021-2022,2022,Summer,30,31,6.9,31,Applied mathematics for physicists,Engelsk,5,Bachelor,Anden,Tilladt,ekstern censur,34 Institut for Fotonik,Ikke oplyst,Ja,Ja,8.037913479726955
34031,2022-2023,2023,Summer,26,30,6.0,28,Applied mathematics for physicists,Engelsk,5,Bachelor,Anden,Tilladt,ekstern censur,34 Institut for Elektroteknologi og Fotonik,Ikke oplyst,Ja,Ja,8.038203670645535
